time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1993-04-24T09:06:17.430Z,42.585,143.728,80.4,3.8,mb,,,,0.5,us,usp0005rqa,2014-11-07T00:52:51.862Z,"56 km SE of Obihiro, Japan",earthquake,,8.7,,1,reviewed,us,us
1993-04-25T05:43:56.980Z,27.5,139.956,468,4.9,mb,,,,0.9,us,usp0005rrg,2014-11-07T00:52:52.133Z,"Bonin Islands, Japan region",earthquake,,8.1,,70,reviewed,us,us
1993-04-26T23:31:12.140Z,37.572,141.459,49.8,5,mb,,,,1,us,usp0005rtv,2014-11-07T00:52:52.363Z,"41 km ENE of Namie, Japan",earthquake,,,,70,reviewed,us,us
1993-04-27T03:38:26.920Z,30.652,140.602,84.5,4.8,mb,,,,1,us,usp0005ru1,2014-11-07T00:52:52.405Z,"Izu Islands, Japan region",earthquake,,10.1,,44,reviewed,us,us
1993-04-30T09:16:37.290Z,36.014,142.083,33,3.9,mb,,,,1.2,us,usp0005rzn,2014-11-07T00:52:53.052Z,"117 km ENE of Hasaki, Japan",earthquake,,,,2,reviewed,us,us
1993-05-01T07:39:27.300Z,35.188,142.314,33,3.8,mb,,,,1,us,usp0005s1m,2014-11-07T00:52:55.521Z,"147 km ESE of Hasaki, Japan",earthquake,,,,4,reviewed,us,us
1993-05-01T17:44:39.690Z,38.622,140.93,107.4,3.6,mb,,,,1,us,usp0005s27,2014-11-07T00:52:55.833Z,"6 km NNW of Furukawa, Japan",earthquake,,13.8,,2,reviewed,us,us
1993-05-02T19:13:46.700Z,36.96,137.922,205.9,4.8,mb,,,,0.8,us,usp0005s40,2014-11-07T00:52:56.695Z,"10 km SE of Itoigawa, Japan",earthquake,,3.1,,75,reviewed,us,us
1993-05-04T10:49:32.260Z,28.138,130.025,33,4.3,mb,,,,1,us,usp0005s6k,2014-11-07T00:52:57.405Z,"58 km ESE of Naze, Japan",earthquake,,,,5,reviewed,us,us
1993-05-04T15:39:26.480Z,28.179,130.034,33,3.8,mb,,,,1,us,usp0005s6y,2014-11-07T00:52:57.458Z,"57 km ESE of Naze, Japan",earthquake,,,,4,reviewed,us,us
1993-05-04T22:44:07.100Z,39.035,142.591,10,3.5,mb,,,,1.3,us,usp0005s7g,2014-11-07T00:52:57.557Z,"68 km ESE of Kamaishi, Japan",earthquake,,,,1,reviewed,us,us
1993-05-05T04:23:05.870Z,26.251,128.36,33,4.3,mb,,,,1,us,usp0005s7w,2014-11-07T00:52:57.623Z,"49 km E of Katsuren-haebaru, Japan",earthquake,,,,9,reviewed,us,us
1993-05-05T14:29:33.320Z,32.561,142.63,33,4.6,mb,,,,0.9,us,usp0005s8t,2014-11-07T00:52:57.749Z,"Izu Islands, Japan region",earthquake,,,,5,reviewed,us,us
1993-05-05T18:21:31.730Z,39.097,141.678,99.8,5.4,mw,,,,0.9,us,usp0005s91,2016-11-09T22:27:26.003Z,"4 km NW of ?funato, Japan",earthquake,,,,,reviewed,us,hrv
1993-05-06T01:25:59.350Z,37.988,142.185,44.9,4.1,mb,,,,1.3,us,usp0005s9h,2014-11-07T00:52:57.875Z,"off the east coast of Honshu, Japan",earthquake,,8.7,,8,reviewed,us,us
1993-05-06T12:08:32.010Z,31.296,142.932,33,4,mb,,,,0.5,us,usp0005saf,2014-11-07T00:52:58.009Z,"Izu Islands, Japan region",earthquake,,,,2,reviewed,us,us
1993-05-06T17:23:13.470Z,34.335,139.192,33,4.4,mb,,,,0.8,us,usp0005sb0,2014-11-07T00:52:58.172Z,"44 km SSE of Shimoda, Japan",earthquake,,,,9,reviewed,us,us
1993-05-06T19:27:58.280Z,34.243,139.189,33,4.1,mb,,,,0.7,us,usp0005sb5,2014-11-07T00:52:58.195Z,"53 km SSE of Shimoda, Japan",earthquake,,,,6,reviewed,us,us
1993-05-06T19:58:01.150Z,37.519,137.323,33,4.7,mb,,,,1,us,usp0005sb7,2014-11-07T00:52:58.200Z,"60 km NNE of Nanao, Japan",earthquake,,,,37,reviewed,us,us
1993-05-08T04:19:40.260Z,29.047,142.118,33,4.3,mb,,,,1.2,us,usp0005sdd,2014-11-07T00:52:58.977Z,"Izu Islands, Japan region",earthquake,,,,6,reviewed,us,us
1993-05-10T10:20:38.580Z,36.579,138.495,172.6,4.3,mb,,,,1.1,us,usp0005shh,2014-11-07T00:52:59.389Z,"17 km ESE of Suzaka, Japan",earthquake,,3.4,,18,reviewed,us,us
1993-05-12T08:11:01.990Z,41.641,142.198,33,4.2,mb,,,,0.6,us,usp0005sn3,2014-11-07T00:52:59.836Z,"78 km S of Shizunai-furukawach?, Japan",earthquake,,,,5,reviewed,us,us
1993-05-15T01:56:19.120Z,37.513,134.882,373.3,4.4,mb,,,,0.8,us,usp0005ste,2014-11-07T00:53:00.506Z,"182 km WNW of Hakui, Japan",earthquake,,5.6,,30,reviewed,us,us
1993-05-15T08:51:13.890Z,35.448,141.178,33,4.5,mb,,,,1.4,us,usp0005su3,2014-11-07T00:53:00.647Z,"44 km SE of Hasaki, Japan",earthquake,,,,5,reviewed,us,us
1993-05-16T18:36:49.850Z,42.003,135.426,385.2,4.3,mb,,,,0.9,us,usp0005swu,2014-11-07T00:53:01.029Z,"160 km SE of Preobrazheniye, Russia",earthquake,,12.8,,17,reviewed,us,us
1993-05-17T04:32:42.830Z,37.561,142.569,28.5,5.3,mb,,,,0.9,us,usp0005sxe,2014-11-07T00:53:01.154Z,"138 km E of Namie, Japan",earthquake,,,,98,reviewed,us,us
1993-05-17T10:21:45.560Z,32.075,132.135,39.4,3.5,mb,,,,0.4,us,usp0005sy4,2014-11-07T00:53:01.265Z,"60 km E of Takanabe, Japan",earthquake,,12.1,,2,reviewed,us,us
1993-05-18T11:44:25.910Z,42.761,142.025,38.3,4.3,mb,,,,0.9,us,usp0005t1c,2014-11-07T00:53:02.380Z,"31 km ESE of Chitose, Japan",earthquake,,6.9,,8,reviewed,us,us
1993-05-18T18:49:56.440Z,31.211,131.532,52.2,4.2,mb,,,,1.1,us,usp0005t1z,2014-11-07T00:53:02.433Z,"41 km SE of Kushima, Japan",earthquake,,8.8,,7,reviewed,us,us
1993-05-18T19:37:03.040Z,34.573,137.839,33,4.2,mb,,,,0.3,us,usp0005t22,2014-11-07T00:53:02.441Z,"14 km S of Iwata, Japan",earthquake,,,,4,reviewed,us,us
1993-05-19T03:56:08.440Z,41.046,141.979,71.4,4.6,mb,,,,1,us,usp0005t2w,2014-11-07T00:53:02.526Z,"63 km NE of Misawa, Japan",earthquake,,5.4,,16,reviewed,us,us
1993-05-20T08:44:05.550Z,28.138,130.032,23.6,5,mb,,,,1.1,us,usp0005t5d,2014-11-07T00:53:02.806Z,"59 km ESE of Naze, Japan",earthquake,,,,35,reviewed,us,us
1993-05-20T18:57:55.250Z,37.525,137.529,33,4.5,mb,,,,1,us,usp0005t67,2014-11-07T00:53:02.938Z,"61 km NNW of Itoigawa, Japan",earthquake,,,,3,reviewed,us,us
1993-05-21T01:07:39.600Z,31.461,138.377,394.3,4,mb,,,,0.7,us,usp0005t6m,2014-11-07T00:53:02.983Z,"Izu Islands, Japan region",earthquake,,11.3,,12,reviewed,us,us
1993-05-21T02:36:39.540Z,35.993,139.694,74.4,5.2,mw,,,,0.9,us,usp0005t6t,2022-04-28T18:13:31.003Z,"3 km N of Iwatsuki, Japan",earthquake,,3.2,,,reviewed,us,hrv
1993-05-21T21:18:10.290Z,29.46,142.703,33,4.2,mb,,,,1.2,us,usp0005t85,2014-11-07T00:53:03.157Z,"Izu Islands, Japan region",earthquake,,,,7,reviewed,us,us
1993-05-22T19:46:07.370Z,27.504,140.142,451.2,4.5,mb,,,,0.6,us,usp0005t9v,2014-11-07T00:53:03.293Z,"Bonin Islands, Japan region",earthquake,,12.3,,20,reviewed,us,us
1993-05-23T12:42:31.530Z,37.491,137.458,40.5,4.7,mb,,,,0.9,us,usp0005tbh,2014-11-07T00:53:03.646Z,"61 km N of Ny?zen, Japan",earthquake,,5.8,,17,reviewed,us,us
1993-05-24T12:18:12.480Z,34.891,140.805,33,4.5,mb,,,,1.1,us,usp0005tdd,2014-11-07T00:53:03.849Z,"52 km ESE of Katsuura, Japan",earthquake,,,,4,reviewed,us,us
1993-05-25T09:50:38.730Z,36.588,141.342,43.9,4.7,mb,,,,1.1,us,usp0005tf1,2014-11-07T00:53:04.205Z,"57 km ESE of Kitaibaraki, Japan",earthquake,,,,10,reviewed,us,us
1993-05-25T11:05:21.570Z,37.441,137.53,36.5,4.5,mb,,,,1.3,us,usp0005tf6,2014-11-07T00:53:04.216Z,"53 km NNW of Itoigawa, Japan",earthquake,,12.8,,7,reviewed,us,us
1993-05-26T09:26:41.300Z,30.513,138.218,442.1,4.1,mb,,,,0.9,us,usp0005tgh,2014-11-07T00:53:04.375Z,"Izu Islands, Japan region",earthquake,,10.9,,21,reviewed,us,us
1993-05-27T08:52:14.960Z,39.397,143.852,33,4.7,mb,,,,0.7,us,usp0005tje,2014-11-07T00:53:04.965Z,"163 km E of Yamada, Japan",earthquake,,,,4,reviewed,us,us
1993-05-27T14:53:12.260Z,34.907,139.199,15.5,3.9,mb,,,,0.8,us,usp0005tk0,2014-11-07T00:53:04.991Z,"12 km ESE of It?, Japan",earthquake,,6.5,,1,reviewed,us,us
1993-05-29T18:17:29.270Z,32.35,137.78,352,4.2,mb,,,,0.9,us,usp0005tqh,2014-11-07T00:53:05.637Z,"227 km SE of Shing?, Japan",earthquake,,10.2,,15,reviewed,us,us
1993-05-30T19:09:38.530Z,34.866,139.24,33,4.4,mb,,,,1.2,us,usp0005tsh,2014-11-07T00:53:05.948Z,"18 km SE of It?, Japan",earthquake,,,,2,reviewed,us,us
1993-05-31T03:13:45.680Z,41.373,142.129,64.5,4.9,mb,,,,1,us,usp0005ttb,2014-11-07T00:53:06.053Z,"76 km E of Mutsu, Japan",earthquake,,,,66,reviewed,us,us
1993-05-31T06:12:58.580Z,34.912,139.249,33,4.5,ms,,,,1.1,us,usp0005ttk,2014-11-07T00:53:06.080Z,"16 km ESE of It?, Japan",earthquake,,,,2,reviewed,us,us
1993-06-01T00:45:04.100Z,34.899,139.277,33,4.3,mb,,,,0.7,us,usp0005tuj,2014-11-07T00:53:07.571Z,"19 km ESE of It?, Japan",earthquake,,,,1,reviewed,us,us
1993-06-01T07:27:50.540Z,40.178,142.477,47.9,5,mw,,,,0.9,us,usp0005tuz,2016-11-09T22:39:41.658Z,"74 km NE of Miyako, Japan",earthquake,,,,,reviewed,us,hrv
1993-06-01T09:31:56.700Z,40.273,144.949,14.2,4.6,mb,,,,1.1,us,usp0005tv3,2014-11-07T00:53:08.389Z,"266 km ENE of Miyako, Japan",earthquake,,4.2,,13,reviewed,us,us
1993-06-02T18:19:35.400Z,35.077,139.32,55.2,4.8,mb,,,,1.1,us,usp0005txf,2014-11-07T00:53:09.607Z,"24 km E of Atami, Japan",earthquake,,23.1,,4,reviewed,us,us
1993-06-02T23:12:54.910Z,41.995,142.251,72.5,4.7,mb,,,,0.8,us,usp0005txs,2014-11-07T00:53:09.679Z,"38 km SSW of Shizunai-furukawach?, Japan",earthquake,,3.9,,25,reviewed,us,us
1993-06-03T08:01:04.370Z,42.811,144.817,33,4.4,mb,,,,1.2,us,usp0005tya,2014-11-07T00:53:09.804Z,"40 km ESE of Kushiro, Japan",earthquake,,,,7,reviewed,us,us
1993-06-03T14:23:36.440Z,25.438,128.3,37,5,mb,,,,1.2,us,usp0005typ,2014-11-07T00:53:09.961Z,"99 km SE of Itoman, Japan",earthquake,,,,40,reviewed,us,us
1993-06-04T17:30:41.100Z,33.693,132.196,72.8,4.1,mb,,,,1,us,usp0005u0p,2014-11-07T00:53:10.735Z,"31 km SSE of Yanai, Japan",earthquake,,10,,1,reviewed,us,us
1993-06-05T00:22:47.710Z,40.231,139.137,34.2,3.9,mb,,,,1.1,us,usp0005u14,2014-11-07T00:53:10.850Z,"75 km W of Noshiro, Japan",earthquake,,15.5,,2,reviewed,us,us
1993-06-05T03:04:12.890Z,28.541,128.133,222.2,3.9,mb,,,,1.5,us,usp0005u1d,2014-11-07T00:53:10.891Z,"133 km W of Naze, Japan",earthquake,,20.3,,5,reviewed,us,us
1993-06-05T05:41:21.450Z,40.26,143.941,35.2,4.6,mb,,,,1.2,us,usp0005u1k,2014-11-07T00:53:10.921Z,"183 km ENE of Miyako, Japan",earthquake,,,,24,reviewed,us,us
1993-06-06T02:04:59.850Z,38.185,141.934,90,3.9,mb,,,,1,us,usp0005u37,2014-11-07T00:53:11.223Z,"61 km ESE of Ishinomaki, Japan",earthquake,,12.9,,1,reviewed,us,us
1993-06-06T09:27:07.920Z,26.365,143.283,33,4.6,mb,,,,0.9,us,usp0005u3w,2014-11-07T00:53:11.349Z,"Bonin Islands, Japan region",earthquake,,,,15,reviewed,us,us
1993-06-06T09:29:54.790Z,35.915,141.883,10,4.1,mb,,,,1.1,us,usp0005u3x,2014-11-07T00:53:11.355Z,"96 km ENE of Hasaki, Japan",earthquake,,,,1,reviewed,us,us
1993-06-07T07:49:35.110Z,35.972,141.529,35.7,5.8,mw,,,,0.9,us,usp0005u5k,2022-04-28T17:23:11.375Z,"68 km ENE of Hasaki, Japan",earthquake,,,,,reviewed,us,hrv
1993-06-07T13:14:38.510Z,35.286,141.9,10.8,5.4,mw,,,,1,us,usp0005u5y,2016-11-09T22:42:15.908Z,"108 km ESE of Hasaki, Japan",earthquake,,3,,,reviewed,us,hrv
1993-06-07T20:40:11.170Z,34.644,141.599,33,4.6,mb,,,,1,us,usp0005u69,2014-11-07T00:53:11.721Z,"128 km ESE of ?hara, Japan",earthquake,,,,15,reviewed,us,us
1993-06-08T23:23:11.360Z,31.167,130.305,178.2,5.1,mb,,,,1,us,usp0005u7z,2014-11-07T00:53:12.031Z,"11 km S of Makurazaki, Japan",earthquake,,4.1,,45,reviewed,us,us
1993-06-09T03:49:29.510Z,36.565,139.262,169.6,4.6,mb,,,,0.9,us,usp0005u89,2014-11-07T00:53:12.064Z,"14 km N of ?mamach?-?mama, Japan",earthquake,,4,,7,reviewed,us,us
1993-06-09T13:41:51.880Z,37.668,137.37,21.5,5.1,mb,,,,0.9,us,usp0005u92,2014-11-07T00:53:12.123Z,"77 km NNE of Nanao, Japan",earthquake,,4.1,,49,reviewed,us,us
1993-06-09T23:24:04.760Z,30.202,131.098,49.8,4.7,mb,,,,1,us,usp0005u9t,2014-11-07T00:53:12.379Z,"47 km ESE of Koseda, Japan",earthquake,,8.8,,19,reviewed,us,us
1993-06-10T15:00:34.710Z,37.622,137.494,43.3,4.3,mb,,,,0.7,us,usp0005ub1,2014-11-07T00:53:12.552Z,"72 km NNW of Itoigawa, Japan",earthquake,,7.6,,4,reviewed,us,us
1993-06-12T07:38:22.390Z,45.108,145.57,33,4.2,mb,,,,1.1,us,usp0005uec,2014-11-07T00:53:14.457Z,"117 km NNW of Otrada, Russia",earthquake,,,,6,reviewed,us,us
1993-06-12T14:56:00.850Z,37.269,134.804,401.4,4.3,mb,,,,1.1,us,usp0005uex,2014-11-07T00:53:14.546Z,"167 km NW of Mikuni, Japan",earthquake,,,,13,reviewed,us,us
1993-06-13T01:39:18.230Z,26.351,143.187,33,4.4,mb,,,,0.7,us,usp0005ufy,2014-11-07T00:53:14.762Z,"Bonin Islands, Japan region",earthquake,,,,6,reviewed,us,us
1993-06-15T04:42:57.390Z,34.868,141.683,47,5.2,mw,,,,1.1,us,usp0005ukp,2016-11-09T22:46:09.398Z,"123 km SE of Hasaki, Japan",earthquake,,,,,reviewed,us,hrv
1993-06-16T02:33:01.790Z,31.9,142.061,33,4.3,mb,,,,0.6,us,usp0005und,2014-11-07T00:53:15.371Z,"Izu Islands, Japan region",earthquake,,,,3,reviewed,us,us
1993-06-18T23:03:01.760Z,36.015,142.059,24.1,4.7,mb,,,,0.9,us,usp0005utw,2014-11-07T00:53:16.542Z,"115 km ENE of Hasaki, Japan",earthquake,,,,17,reviewed,us,us
1993-06-19T02:32:31.500Z,36.059,141.831,30.1,5.1,mb,,,,0.9,us,usp0005uu4,2014-11-07T00:53:16.814Z,"97 km ENE of Hasaki, Japan",earthquake,,,,78,reviewed,us,us
1993-06-19T21:45:44.090Z,31.885,137.831,415.3,4.1,mb,,,,0.5,us,usp0005uw8,2014-11-07T00:53:17.287Z,"268 km SE of Shing?, Japan",earthquake,,8.7,,11,reviewed,us,us
1993-06-21T02:07:34.460Z,28.367,139.412,481,4.3,mb,,,,1,us,usp0005uy1,2014-11-07T00:53:17.779Z,"Bonin Islands, Japan region",earthquake,,17.7,,16,reviewed,us,us
1993-06-22T01:14:16.640Z,31.992,143.052,33,4.4,mb,,,,0.6,us,usp0005uzj,2014-11-07T00:53:17.923Z,"Izu Islands, Japan region",earthquake,,,,6,reviewed,us,us
1993-06-22T08:37:37.360Z,41.513,142.008,69.9,5,mb,,,,0.9,us,usp0005v07,2014-11-07T00:53:17.968Z,"70 km ENE of Mutsu, Japan",earthquake,,,,59,reviewed,us,us
1993-06-23T04:48:24.990Z,35.483,141.421,10,4.2,mb,,,,1.2,us,usp0005v1g,2014-11-07T00:53:18.661Z,"60 km ESE of Hasaki, Japan",earthquake,,,,3,reviewed,us,us
1993-06-24T03:01:14.100Z,38.633,142.266,53.9,4.7,mb,,,,0.5,us,usp0005v33,2014-11-07T00:53:18.929Z,"near the east coast of Honshu, Japan",earthquake,,15.4,,2,reviewed,us,us
1993-06-25T04:58:28.870Z,42.186,143.862,65.2,4.2,mb,,,,0.8,us,usp0005v4u,2014-11-07T00:53:19.045Z,"97 km SSW of Kushiro, Japan",earthquake,,9.1,,2,reviewed,us,us
1993-06-28T14:20:19.240Z,28.886,139.523,400.8,4.8,mb,,,,0.9,us,usp0005vb5,2014-11-07T00:53:20.121Z,"Bonin Islands, Japan region",earthquake,,,,62,reviewed,us,us
1993-06-29T17:24:51.900Z,28.097,138.729,524.8,4,mb,,,,0.8,us,usp0005vd5,2014-11-07T00:53:20.728Z,"Bonin Islands, Japan region",earthquake,,11.8,,9,reviewed,us,us
1993-07-01T09:52:25.620Z,36.154,141.629,28.5,5,mb,,,,1.1,us,usp0005vfg,2014-11-07T00:53:22.782Z,"85 km ENE of Hasaki, Japan",earthquake,,,,45,reviewed,us,us
1993-07-02T07:24:23.840Z,35.643,140.775,64.3,4.5,mb,,,,1.2,us,usp0005vgw,2014-11-07T00:53:23.597Z,"11 km SSW of Hasaki, Japan",earthquake,,7.6,,20,reviewed,us,us
1993-07-04T12:49:58.930Z,42.203,142.565,67.2,4.2,mb,,,,1,us,usp0005vkf,2014-11-07T00:53:24.495Z,"21 km SE of Shizunai-furukawach?, Japan",earthquake,,5.7,,4,reviewed,us,us
1993-07-05T13:26:34.600Z,40.009,140.56,124.1,4.5,mb,,,,0.9,us,usp0005vn7,2014-11-07T00:53:25.037Z,"27 km SW of Hanawa, Japan",earthquake,,,,26,reviewed,us,us
1993-07-05T15:20:57.760Z,30.242,138.808,419.7,5.6,mw,,,,1,us,usp0005vnc,2022-04-28T18:05:51.279Z,"Izu Islands, Japan region",earthquake,,3.4,,,reviewed,us,hrv
1993-07-07T03:21:39.040Z,27.433,128.129,33,4.4,mb,,,,1.2,us,usp0005vqv,2014-11-07T00:53:25.715Z,"91 km N of Nago, Japan",earthquake,,,,7,reviewed,us,us
1993-07-07T04:33:36.510Z,42.026,142.257,73.7,4.3,mb,,,,1,us,usp0005vqz,2014-11-07T00:53:25.936Z,"35 km SSW of Shizunai-furukawach?, Japan",earthquake,,5.7,,8,reviewed,us,us
1993-07-07T13:09:13.670Z,32.216,131.592,69.7,4.5,mb,,,,1.1,us,usp0005vrq,2014-11-07T00:53:26.023Z,"12 km NE of Takanabe, Japan",earthquake,,8.7,,12,reviewed,us,us
1993-07-08T14:09:34.770Z,42.818,145.873,33,4.4,mb,,,,1.2,us,usp0005vtk,2014-11-07T00:53:26.268Z,"61 km SSE of Nemuro, Japan",earthquake,,,,4,reviewed,us,us
1993-07-10T20:02:55.400Z,33.984,138.927,14.7,4.8,mb,,,,1.3,us,usp0005vxa,2014-11-07T00:53:26.946Z,"76 km S of Shimoda, Japan",earthquake,,,,27,reviewed,us,us
1993-07-10T21:54:10.500Z,34.01,138.657,12.9,4.9,mb,,,,1.2,us,usp0005vxj,2014-11-07T00:53:27.012Z,"77 km SSE of ?yama, Japan",earthquake,,,,28,reviewed,us,us
1993-07-11T00:25:15.530Z,41.948,142.399,67.4,4.7,mb,,,,1,us,usp0005vxm,2014-11-07T00:53:27.035Z,"Hokkaido, Japan region",earthquake,,4.9,,40,reviewed,us,us
1993-07-11T12:23:45.370Z,33.876,138.843,13.1,4.3,mb,,,,1.2,us,usp0005vyg,2014-11-07T00:53:27.140Z,"89 km S of Shimoda, Japan",earthquake,,4.8,,7,reviewed,us,us
1993-07-11T15:58:22.920Z,33.851,138.786,33,4.1,mb,,,,1.2,us,usp0005vyx,2014-11-07T00:53:27.260Z,"92 km S of Shimoda, Japan",earthquake,,,,1,reviewed,us,us
1993-07-12T13:17:11.960Z,42.851,139.197,16.7,7.7,mw,,,,1,us,usp0005w12,2022-04-28T18:06:42.334Z,"107 km W of Iwanai, Japan",earthquake,,,,,reviewed,us,hrv
1993-07-12T13:35:43.350Z,42.529,139.514,33,5.1,mb,,,,1.3,us,usp0005w14,2014-11-07T00:53:27.582Z,"95 km WSW of Iwanai, Japan",earthquake,,,,13,reviewed,us,us
1993-07-12T13:43:01.680Z,42.924,139.445,33,5,mb,,,,0.9,us,usp0005w15,2014-11-07T00:53:27.585Z,"87 km W of Iwanai, Japan",earthquake,,,,19,reviewed,us,us
1993-07-12T14:01:48.000Z,43.093,139.308,33,5.1,mb,,,,1,us,usp0005w16,2014-11-07T00:53:27.588Z,"98 km W of Iwanai, Japan",earthquake,,,,45,reviewed,us,us
1993-07-12T14:04:25.070Z,42.986,139.43,33,5.4,mb,,,,0.9,us,usp0005w18,2022-04-28T18:06:47.503Z,"88 km W of Iwanai, Japan",earthquake,,,,74,reviewed,us,us
1993-07-12T14:05:17.710Z,42.082,139.167,33,5.6,mb,,,,0.8,us,usp0005w19,2022-04-28T18:06:55.225Z,"125 km WNW of Kamiiso, Japan",earthquake,,,,66,reviewed,us,us
1993-07-12T14:09:05.840Z,43.024,139.313,33,5.2,mb,,,,1,us,usp0005w1a,2014-11-07T00:53:27.889Z,"97 km W of Iwanai, Japan",earthquake,,,,64,reviewed,us,us
1993-07-12T14:18:25.870Z,42.378,139.135,33,4.6,mb,,,,1.1,us,usp0005w1b,2014-11-07T00:53:27.906Z,"130 km WSW of Iwanai, Japan",earthquake,,,,17,reviewed,us,us
1993-07-12T14:22:49.040Z,42.547,139.385,26.7,5.2,mb,,,,0.9,us,usp0005w1c,2014-11-07T00:53:28.067Z,"103 km WSW of Iwanai, Japan",earthquake,,,,53,reviewed,us,us
1993-07-12T14:27:20.350Z,43.197,138.803,18.9,4.9,mb,,,,1.4,us,usp0005w1d,2014-11-07T00:53:28.085Z,"141 km W of Iwanai, Japan",earthquake,,,,15,reviewed,us,us
1993-07-12T14:29:52.220Z,42.208,139.277,33,4.6,mb,,,,1.4,us,usp0005w1e,2014-11-07T00:53:28.101Z,"121 km WNW of Kamiiso, Japan",earthquake,,,,8,reviewed,us,us
1993-07-12T14:45:05.570Z,43.124,139.183,33,6.3,ms,,,,1.1,us,usp0005w1f,2022-04-28T18:07:01.207Z,"109 km W of Iwanai, Japan",earthquake,,,,4,reviewed,us,us
1993-07-12T14:52:30.800Z,42.821,139.255,18.5,4.7,mb,,,,1.1,us,usp0005w1g,2014-11-07T00:53:28.267Z,"103 km W of Iwanai, Japan",earthquake,,,,25,reviewed,us,us
1993-07-12T15:00:40.530Z,42.013,139.703,33,4.2,mb,,,,1,us,usp0005w1h,2014-11-07T00:53:28.285Z,"81 km WNW of Kamiiso, Japan",earthquake,,,,7,reviewed,us,us
1993-07-12T15:07:53.550Z,42.522,139.449,27.1,4.6,mb,,,,1,us,usp0005w1k,2014-11-07T00:53:28.288Z,"100 km WSW of Iwanai, Japan",earthquake,,,,17,reviewed,us,us
1993-07-12T15:10:56.530Z,41.771,138.885,33,4.5,mb,,,,0.7,us,usp0005w1m,2014-11-07T00:53:28.425Z,"146 km W of Kamiiso, Japan",earthquake,,,,7,reviewed,us,us
1993-07-12T15:15:11.610Z,42.626,139.241,33,4.1,mb,,,,1.6,us,usp0005w1n,2014-11-07T00:53:28.433Z,"110 km WSW of Iwanai, Japan",earthquake,,,,4,reviewed,us,us
1993-07-12T15:15:22.340Z,41.867,139.327,33,4.8,mb,,,,1.6,us,usp0005w1p,2014-11-07T00:53:28.435Z,"109 km W of Kamiiso, Japan",earthquake,,,,14,reviewed,us,us
1993-07-12T15:20:06.650Z,42.016,139.342,33,4.4,mb,,,,1.1,us,usp0005w1q,2014-11-07T00:53:28.466Z,"110 km W of Kamiiso, Japan",earthquake,,,,7,reviewed,us,us
1993-07-12T15:25:28.530Z,41.863,139.51,33,4.7,mb,,,,1.2,us,usp0005w1s,2014-11-07T00:53:28.545Z,"94 km W of Kamiiso, Japan",earthquake,,,,31,reviewed,us,us
1993-07-12T15:31:12.590Z,42.925,139.47,33,4,mb,,,,1.2,us,usp0005w1t,2014-11-07T00:53:28.626Z,"84 km W of Iwanai, Japan",earthquake,,,,2,reviewed,us,us
1993-07-12T15:32:17.020Z,42.652,139.197,33,4.9,mb,,,,1,us,usp0005w1u,2014-11-07T00:53:28.630Z,"113 km WSW of Iwanai, Japan",earthquake,,,,47,reviewed,us,us
1993-07-12T15:35:22.180Z,42.898,139.042,19.1,4.8,mb,,,,1,us,usp0005w1v,2014-11-07T00:53:28.770Z,"120 km W of Iwanai, Japan",earthquake,,,,30,reviewed,us,us
1993-07-12T15:41:02.050Z,43.03,139.156,28.7,4.6,mb,,,,1.2,us,usp0005w1w,2014-11-07T00:53:28.812Z,"110 km W of Iwanai, Japan",earthquake,,,,23,reviewed,us,us
1993-07-12T15:59:43.820Z,42.794,139.201,33,4.1,mb,,,,0.9,us,usp0005w1y,2014-11-07T00:53:28.820Z,"108 km W of Iwanai, Japan",earthquake,,,,5,reviewed,us,us
1993-07-12T16:01:07.170Z,42.825,139.288,28.5,6,mb,,,,1.1,us,usp0005w1z,2022-04-28T18:07:06.778Z,"101 km W of Iwanai, Japan",earthquake,,,,147,reviewed,us,us
1993-07-12T16:15:34.800Z,42.043,139.171,33,4.3,mb,,,,1.2,us,usp0005w20,2014-11-07T00:53:28.863Z,"124 km W of Kamiiso, Japan",earthquake,,,,1,reviewed,us,us
1993-07-12T16:36:07.670Z,41.864,139.27,33,4.3,mb,,,,1.2,us,usp0005w22,2014-11-07T00:53:28.866Z,"114 km W of Kamiiso, Japan",earthquake,,,,7,reviewed,us,us
1993-07-12T17:13:21.510Z,42.85,138.975,33,4.2,mb,,,,1.1,us,usp0005w26,2014-11-07T00:53:28.882Z,"126 km W of Iwanai, Japan",earthquake,,,,4,reviewed,us,us
1993-07-12T17:27:26.330Z,42.331,138.892,33,4,mb,,,,0.3,us,usp0005w28,2014-11-07T00:53:28.886Z,"150 km WSW of Iwanai, Japan",earthquake,,,,3,reviewed,us,us
1993-07-12T17:34:04.320Z,42.236,139.137,33,3.7,mb,,,,1.4,us,usp0005w2b,2014-11-07T00:53:28.890Z,"133 km WNW of Kamiiso, Japan",earthquake,,,,1,reviewed,us,us
1993-07-12T17:58:58.280Z,42.251,138.734,33,4.3,mb,,,,0.7,us,usp0005w2c,2014-11-07T00:53:28.891Z,"165 km WNW of Kamiiso, Japan",earthquake,,,,1,reviewed,us,us
